,平台,作者,级别,发布链接
1873,陕西在线,陈志诚,省部级,http://ccjinri.cn/fc894/e9475644605.html
1197,Linkedin,赵琥珀,属地省部级,https://www.linkedin.com/posts/edgeprop-malaysia_tropicana-unveils-lido-waterfront-boulevard-activity-7257951218306555906-9Hvs
131,中国网,赵琥珀,中央级,https://hsqz.china.com.cn/m/wap-article-47497.html
1443,中国网,魏曼曼,中央级,https://hsqz.china.com.cn/m/wap-article-55178.html
2977,中国网,王亚坤,中央级,https://hsqz.china.com.cn/m/wap-article-63548.html
110,中国网,邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-51755.html
614,中国科技网,陈志诚,中央级,http://www.stdaily.com/index/kejixinwen/202401/6ca8d3db1d5b471caebd6bc69aab7e4b.shtml
2335,广东资讯网,刘楚逸,省部级,http://syjinri.cn/529/MTQ1NzUzMjYz.html
363,中国网,朱莹、邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-47434.html
802,中国网,蔡雯静,中央级,https://hsqz.china.com.cn/m/wap-article-64781.html
361,中国网,朱莹、邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-47216.html
79,海口发布,邓讷,地市级,https://mp.weixin.qq.com/s/P1OtktrltgYGt5R99kQq3g
2135,"潮商
",彭浩然,行业,https://mp.weixin.qq.com/s/Ajh937mykzRny4ohFMFpuQ
2449,知识城洞幽烛微,林玉柱,地市级,https://mp.weixin.qq.com/s/45ZTQpR6sK5BDnxQhPJeCw
3403,广州市社会组织联合会,廖文斌,地市级,https://mp.weixin.qq.com/s/bN05MRECCTC939UZkJ0JFw
1370,朗洁环保科技,覃春晖,行业,https://mp.weixin.qq.com/s/zXPnO8rXVvL8zUX0HDCfsw
993,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/ei1w-AoTLb5gIDVWJy9QkQ
3276,顺德公,张泽,地市级,https://mp.weixin.qq.com/s/8jdE9ygqNZuNN_OO-I3OHA
963,云浮妇联,刘芳,地市级,https://mp.weixin.qq.com/s/RFtxRQWF_z69CDmTxrweuQ
943,知识城发展,丁高洁,地市级,https://mp.weixin.qq.com/s/L0e3jVvuI1npyohE4tlBwA
805,中国网,蔡雯静,中央级,https://hsqz.china.com.cn/m/wap-article-54958.html
2625,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/5DSG1VCT6D2SHhwyhAX7BQ
995,海峡导报大角美,文承聪,地市级,https://mp.weixin.qq.com/s/S_mGGFHTMVS735dsQtWVmg
1030,天下翔安,文承聪,行业,https://mp.weixin.qq.com/s/eoLzA57EIR-JemkDAbu_hA
2794,南沙房产,李超美,地市级,https://mp.weixin.qq.com/s/NBxLMzqCVv82QypO15XXRg
927,中新广州知识城在线发布,覃春晖,地市级,https://mp.weixin.qq.com/s/Pp3vGehmLcd7os1GfoDFxw
1250,大洋网,覃春晖,地市级,https://mp.weixin.qq.com/s/28hzLUr2jHu6IBN_GvsLjw
1021,国机陆原,王亚坤,行业,https://mp.weixin.qq.com/s/RH1xf9XN6MGsfx1KeYKTAQ
3345,知识城情报局,丁俊峰,地市级,https://mp.weixin.qq.com/s/h2jbUwMXfwBdE2jpeSY-LQ
1630,华东民航,文承聪,行业,https://mp.weixin.qq.com/s/uD-WuvTPUu5TQbMyLVMQ5g
1027,广州国企党建,文承聪,行业,https://mp.weixin.qq.com/s/5BWadu458rMYpC91Q0Xwzw
3472,翔安生活网,文承聪,地市级,https://mp.weixin.qq.com/s/ytnoJ-A-KlTYMUyRNjvK2w
2551,广州交通,徐立军,地市级,https://mp.weixin.qq.com/s/1GSq6fSLIz5KfrE9DokFcg
2583,厦门交通,文承聪,地市级,https://mp.weixin.qq.com/s/0vkugT_P3UD67WA1VmpoDQ?poc_token=HOSJDGejPIww7wUGsIXOdGvdtVws66Q9RZMI2zoY
2076,搜狐焦点佛山站,张泽,地市级,https://mp.weixin.qq.com/s/zYiUgiAdm45kTOU-tn70wA
2501,知识城家园网,覃春晖,地市级,https://mp.weixin.qq.com/s/1k1dkmlwAHdfsuv5wP1S1g
355,中国网,邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-45618.html
1765,福建企业网,王亚坤,省部级,http://fj.jkwindows.cn/e10b/b8b107423218.html
1428,中国网,邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-57039.html
359,中国网,邓讷、徐波,中央级,https://hsqz.china.com.cn/m/wap-article-46745.html
117,中国基层网,王亚坤,中央级,http://www.chinajiceng.com.cn/news/2024-03-16/242469.html
778,中国基层网,朱莹、邓讷,中央级,http://www.chinajiceng.com.cn/news/2024-11-29/266776.html
486,新华报业江南时报网,王吉,省部级,http://www.jntimes.cn/xxzx/202402/t20240228_8219101.shtml
2566,深圳门户网,唐良桥,地市级,http://info.zgcsv.cn/9beca/96082564775.html
2949,中国网,邓讷,中央级,https://hsqz.china.com.cn/m/wap-article-64504.html
597,中国网,吕昊临,中央级,https://hsqz.china.com.cn/m/wap-article-40466.html
3024,广东省人民政府,张泽,省部级,http://www.gd.gov.cn/gdywdt/zwzt/ygadwq/rlt/content/post_4446187.html
1546,福建企业网,王亚坤、杨文彬,省部级,http://fj.jkwindows.cn/e10b/b8b91579985.html
1449,中国网客户端,王聪,中央级,https://hsqz.china.com.cn/m/wap-article-57260.html
1665,中国企业新闻网,徐晓东,中央级,http://cnqiye.top/3aa/feb41556462.html
373,中国网,王吉,中央级,https://hsqz.china.com.cn/m/wap-article-45528.html
2961,中国网,白占宝,中央级,https://hsqz.china.com.cn/m/wap-article-63808.html
3466,厦门旅游年卡,文承聪,地市级,https://mp.weixin.qq.com/s/XECjLbPwm-0OIi36AxoJvw
1316,厦门交通,文承聪,地市级,https://mp.weixin.qq.com/s/DIKd9QhbNo5YM-8T4sO1ig
3468,微翔安,文承聪,地市级,https://mp.weixin.qq.com/s/YvkysybqzPOjjQcMi1yxZw
2540,泷州田园,刘芳,地市级,https://mp.weixin.qq.com/s/VaUsanHWWpR6ry5TEfYUcg
3372,广州黄埔发布,丁俊峰,地市级,https://mp.weixin.qq.com/s/GbnAuWfUMGI8E8p5u0YqXQ
2011,置业珠三角,廖文斌,地市级,https://mp.weixin.qq.com/s/SlH_g-GyCjID5KAxyXLETA
2445,萝岗香雪网,刘冠林,地市级,https://mp.weixin.qq.com/s/4vJ1WV7b95lcMvHXxY7KZw
3494,零售圈,张泽,行业,https://mp.weixin.qq.com/s/bhbEWNyFv7T2nHTXDxpBEg
3342,知识城通,丁俊峰,地市级,https://mp.weixin.qq.com/s/8IJjzqkm8JeoXx8KsmmehQ
3510,青春八局,基础分公司,行业,https://mp.weixin.qq.com/s/DO_GX2JUJJAzKn_CsjL1jg
2833,白云投资,蓝一新,地市级,https://mp.weixin.qq.com/s/9ZrvO6CBiu-jN0fe8wQ9sQ
2482,知识城通,丁俊峰,地市级,https://mp.weixin.qq.com/s/B22bgo5ERB2VmXds5YMI0w
2547,三乡发布,屈建华,地市级,https://mp.weixin.qq.com/s/UxDi-L2NEHH929VgpmigaA
991,厦门网,文承聪,地市级,https://mp.weixin.qq.com/s/O3oSOn2v1ONt7t5GTjpfiQ
2004,安居客广州,廖文斌,地市级,https://mp.weixin.qq.com/s/Y6BPPE635lYOG56UF7yypg
987,厦门广电网,文承聪,地市级,https://mp.weixin.qq.com/s/bGa1UaYUXGvOSIRPng0yNg
2005,广州市城市更新网,廖文斌,地市级,https://mp.weixin.qq.com/s/cOpC3L00Wt6V_BYaZLlAdA
3480,XG云数智,沈芳霞,行业,https://mp.weixin.qq.com/s/OflvNaz1d_sUxg093ChlZw
1691,美好江高,蓝一新,地市级,https://mp.weixin.qq.com/s/orFG1VFfeYdffTvV6H20uw
2037,大美云湖,丁高洁,地市级,https://mp.weixin.qq.com/s/G8gVCy886SZ6vl8y8oYOJQ
3344,幸福誉业主圈,丁俊峰,地市级,https://mp.weixin.qq.com/s/-qDL0dmC7THFfwG2bq4X6w
2842,横琴民生,刘楚逸,地市级,https://mp.weixin.qq.com/s/ZZB1N0DcFdegqepHlj0bqg
2123,厦门房网,文承聪,地市级,https://mp.weixin.qq.com/s/LiXON-l4_tp01lhjUumYzQ
3524,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/-P7tmtm14r8q4VtEbnQxuA
1548,福建企业网,戴美慧,省部级,http://fj.jkwindows.cn/e10b/b8b92494010.html
1613,湖里头条,文承聪,地市级,https://mp.weixin.qq.com/s/kN_4WXnI8hjK5dELydWBMA
2094,白云社区网,王鹏,地市级,https://mp.weixin.qq.com/s/_41XRpZLMJ4RhRMaAF8TyQ
2909,心惦新店,文承聪,行业,https://mp.weixin.qq.com/s/TdZdI8K0xKZtOgJjXyyTJg
3507,中建南方投资,魏薇,行业,https://mp.weixin.qq.com/s/S6bJVyJwEPcqymJx5W06zw
3361,向上天际线,丁俊峰,地市级,https://mp.weixin.qq.com/s/-NWYLhlX2Mnm7n-hZOz0XQ
1597,厦门自贸区,王亚坤,地市级,https://mp.weixin.qq.com/s/NWOE-kHLIj1SugvgJhl4aw
1039,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/9MiSeqszTAfnTRz1dN8Vyg
2881,珺筑水岸,李超美,行业,https://mp.weixin.qq.com/s/pm-iuNMB4Moat02qOitrXA
2063,花城楼讯,蓝一新,地市级,https://mp.weixin.qq.com/s/L0I_iUtvvC6DZwuw9G282g
2793,广州12345,李超美,地市级,https://mp.weixin.qq.com/s/OwDNsY8GzslGXLD3zeYs5g
2159,职业零售网,张泽,行业,https://mp.weixin.qq.com/s/ysjYiMkm2QaghMclmSmG3A
2053,南沙视界观,丁高洁,地市级,https://mp.weixin.qq.com/s/VLXVwLR_Bl1Y7GQJBqHAdw
698,腾飞南沙,丁高洁,地市级,https://mp.weixin.qq.com/s/mnBnxLmPDO0u6EICO02R3g
3506,中建南方投资,魏薇,行业,https://mp.weixin.qq.com/s/gHO3JbHJg9ii9KeYeXv5WQ
3270,顺德有料到,张泽,地市级,https://mp.weixin.qq.com/s/74iPydx1-uDFSQcxZv-4qw
985,厦门国资,文承聪,地市级,https://mp.weixin.qq.com/s/uIX91SMdPNOMB0ORHalzRg
3348,今日湾区地产,丁俊峰,地市级,https://mp.weixin.qq.com/s/b-rII9sYKKKQF2-y1JkDtQ
1344,荣师兄聊房,林玉柱,行业,https://mp.weixin.qq.com/s/ymaU1WlU-5sD2ecGc5r0pQ
2006,广州民营科技园商会,覃春晖,地市级,https://mp.weixin.qq.com/s/DsKSJ7eXLTsA5D-W_ztSrA
3260,伦教哥,张泽,地市级,https://mp.weixin.qq.com/s/Ruggegfdmw2ONfU_UmHEcg
72,文体南沙,马松涛,地市级,https://mp.weixin.qq.com/s/QObP1T1lebfw_bn3TLC40Q
3326,容桂通,张泽,地市级,https://mp.weixin.qq.com/s/aoiyZUdEevECob_QG8l1EQ
577,翔心筑新,文承聪,行业,https://mp.weixin.qq.com/s/CgyRRfySmOws925FWzajRg
1365,碧通百年建筑修缮,覃春晖,行业,https://mp.weixin.qq.com/s/O1FbJMCLam3W-S5_hB9DNg
2854,厦信青年,文承聪,地市级,https://mp.weixin.qq.com/s/mqFohb2ZrMdkH6cLTrw68w
510,南沙部落,马松涛,地市级,https://mp.weixin.qq.com/s/7kPV6xf1rzrP_v02nVdElA
3505,八局基础,龙勤,行业,https://mp.weixin.qq.com/s/Cj8yekUzBSU7eneYN7CzGQ
1616,微翔安,文承聪,地市级,https://mp.weixin.qq.com/s/gK1g1klvPFJhVgi2del0rw
55,海南国资,邓讷,省部级,https://mp.weixin.qq.com/s/nPKHk6_GNgIFnqSvOFKQXg
1314,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/9vVoPfX_0wJIkO_agzIl0A
571,福建青年,陈志诚,地市级,https://mp.weixin.qq.com/s/i5cvq8cON-ACoxJWaLi97w
2528,梅州微通网络,廖继红,地市级,https://mp.weixin.qq.com/s/KWnhPIV0nxiBklF04AQfwg
937,知识城ing,丁高洁,地市级,https://mp.weixin.qq.com/s/-t9UyKElwgeQ-Y618d9S8w
1610,厦门网,文承聪,地市级,https://mp.weixin.qq.com/s/-wLwdwrC_wI3BGd9BBk1LA
3463,厦门心服务,文承聪,地市级,https://mp.weixin.qq.com/s/-hPOTzQ5mOpUjJfDFmgu2w
2867,天下翔安,文承聪,地市级,https://mp.weixin.qq.com/s/R3UMkft2JTTN9I4oOs2NBw
2841,横琴在线,刘楚逸,地市级,https://mp.weixin.qq.com/s/hjlmIKGRXCe2iDu66yiX6Q
2134,"富力天海湾业主汇
",彭浩然,行业,https://mp.weixin.qq.com/s/eFfvNEmdFYiFrxS7KxS0tw
2436,知识城洞幽烛微,林玉柱,地市级,https://mp.weixin.qq.com/s/0swG0sjLb8mc0Hpsnte-0g
2144,产城园区评论,彭浩然,行业,https://mp.weixin.qq.com/s/8hk6iOVlZ8nUzW26g2urNQ
1011,装配式建筑联盟,张泽钲,行业,https://mp.weixin.qq.com/s/mgDt8651ebIJrDMQz9hclg
1301,厦门广电,文承聪,地市级,https://mp.weixin.qq.com/s/hOQhJE61l1HUNiOjWt2_Qw
2113,翔安区政协,文承聪,地市级,https://mp.weixin.qq.com/s/G4XDvwZ9FehqCvkGArQKEQ
2537,石都视野,刘芳,地市级,https://mp.weixin.qq.com/s/XeTHEKCNImGhUhjbCMTC1g
2626,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/PnjXkNIOK0Zq2TByu03QWg
3471,海导大长泰,文承聪,地市级,https://mp.weixin.qq.com/s/RcMA1sXwikKuHyyMK38vDQ
2506,万博生活汇,杨晓晖,地市级,https://mp.weixin.qq.com/s/Do2kktIVCI7Nq5_wh2zArw
1026,厦门自贸区,文承聪,行业,https://mp.weixin.qq.com/s/-HVNoqvTtIC4xwyjubHk2Q
998,CSGKC发展观察者,姚瑞哲,行业,https://mp.weixin.qq.com/s/NS4ykV7YQZf-2aAOicqT2w
1247,广州黄埔发布,覃春晖,地市级,https://mp.weixin.qq.com/s/RhuxsjtdUsre-2dcjG8ybQ
2435,广州改革,杨晓晖,地市级,https://mp.weixin.qq.com/s?__biz=MzU2ODcxOTcxMA==&mid=2247532690&idx=2&sn=bf4a525b719e7d8658377b601c049458&chksm=fd51b68a86ce8b6133bcd18cbaf5b1532fa6a99f2f2678870ce02b0e9167284c512094fc2c3d&scene=27
2458,白云侨联,杨晓晖,地市级,https://mp.weixin.qq.com/s?__biz=MzUwOTU5NDc3Ng==&mid=2247525741&idx=1&sn=eeb168683e0fd6d2843508126348e3c2&chksm=f8677bfecde892b5a612f876d3931e3323b5a16d201d8e9e9798660f9f6419520935bcec67ab&scene=27
3387,广州买楼,廖文斌,地市级,https://mp.weixin.qq.com/s/ianUFEPM5aPRtEPeBPZ7EA
1369,工程资料课堂,陈荣君,行业,https://mp.weixin.qq.com/s/e6uBg9rdesiK3xClL5lifQ
2149," eCar中国",彭浩然,行业,https://mp.weixin.qq.com/s/zU3SJaFTB3huzWVvQJLsQA
1239,花城楼讯,林玉柱,地市级,https://mp.weixin.qq.com/s/Rssc_BWAGXtux5JGuxWuEg
1240,棠下,覃春晖,地市级,https://mp.weixin.qq.com/s/w7KCtNL5rdLz9mbVg6cYDQ
2490,知识城印象,丁俊峰,地市级,https://mp.weixin.qq.com/s/PaYkXl2DCt4NL5LbtgYRqA
2032,广州安居集团,廖文斌,地市级,https://mp.weixin.qq.com/s/_Q2G7XUcR3V0NPYSvbCfTg
1353,新房汇,林玉柱,行业,https://mp.weixin.qq.com/s/_GlOoaj9jjjPxdfJ7hfZlA
2573,翔心筑新,文承聪,地市级,https://mp.weixin.qq.com/s/_92Z16K9fB90PO1Iwmw3VA
2128,爱厦门,文承聪,地市级,https://mp.weixin.qq.com/s/-qNLNIAlr1mGL0sOzdboDg
1386,泉州商人,文承聪,行业,https://mp.weixin.qq.com/s/v-XP5L6ZZwgUxRx2owqPaA
710,南沙投资,丁高洁,地市级,https://mp.weixin.qq.com/s/CEKCvpzYNPy4e1_rrd82ag
3417,楼市万花筒,廖文斌,地市级,https://mp.weixin.qq.com/s/rTFw2vS_vXobHK8AgzLa4Q
2539,关注定罗,刘芳,地市级,https://mp.weixin.qq.com/s/ACgOFaeoCX9brwi3UGkJCQ
2729,证券日报之声,刘冠林,省部级,https://mp.weixin.qq.com/s/6Lkrt2ATpnJDbO2EeJ2igA
2860,同安区社会组织服务中心,文承聪,地市级,https://mp.weixin.qq.com/s/cu5upjHYQerwUadRA7rlVQ
1408,i看武夷,文承聪,行业,https://mp.weixin.qq.com/s/roY3O4gtuTSGv8StvDz5wg
257,今日南山,"刁琢
安琼",地市级,https://mp.weixin.qq.com/s/Jandith69vOVrmzBzMH-sA
964,文明云浮,刘芳,地市级,https://mp.weixin.qq.com/s/HSKtqAqan_QLJXoea-86fA
2790,海峡导报,文承聪,省部级,https://mp.weixin.qq.com/s/1ZosCEM2GMO7dRxxTxuFUw
2618,客都1039电台,廖继红,行业,https://mp.weixin.qq.com/s/109TVlqaKYxOZ4_G5GYzSw
2855,白鹭洲知政,文承聪,地市级,https://mp.weixin.qq.com/s/YdYo_4OkvOrB_DqtnWs5gg
2491,知识城那些事儿,丁俊峰,地市级,https://mp.weixin.qq.com/s/EBfB28bYxklQ5CvRUCY69w
1237,黄埔科学城,丁高洁,地市级,https://mp.weixin.qq.com/s/LDGpfbrHpvRYTEJMnkoosQ
2577,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/fgoAsPUmzgq7kVluDB-STQ
2141,天下潮商传媒,彭浩然,行业,https://mp.weixin.qq.com/s/QEa3k72rEzj4BlcRvwjUsg?poc_token=HHR9rGajMLSbwUTBwnvlbp9Wkt_L0spJw7VL5eXR
2428,海峡导报,文承聪,省部级,https://mp.weixin.qq.com/s/4-WcCLjvGhQVUbesBlfMcQ
3333,新零售会客室,张泽,地市级,https://mp.weixin.qq.com/s/_hrSRW07zlGehCVWfVRpaA
2499,羊城纵览,丁俊峰,地市级,https://mp.weixin.qq.com/s/AclQDb-EDl6g92Ogpjmm8A
3504,毅哥聊广州共有产权房公租房,廖文斌,行业,https://mp.weixin.qq.com/s/ekkNW5Vn56zQu1_dStkt5w
3357,知识城ing,丁俊峰,地市级,https://mp.weixin.qq.com/s/-vf9s1NcRdn8FnvTBcV5GA
2150,荟奇安科技,彭浩然,行业,https://mp.weixin.qq.com/s/QaBRfbLSNv8LAxH2Cvg6DQ
990,厦门晚报,文承聪,地市级,https://mp.weixin.qq.com/s/-EvXiDM3tdhbnUu4L5AR3g
1343,一手楼盘牛哥,林玉柱,行业,https://mp.weixin.qq.com/s/j3GE0GZy9GZwg_o_obKnLw
1435,中国网,迟立刚,中央级,https://hsqz.china.com.cn/m/wap-article-53888.html
1753,广东之窗,徐晓东,省部级,http://gyjinri.cn/0409c/0c830046522.html
2403,广东之窗,唐良桥,省部级,http://gyjinri.cn/0409c/0c833025890.html
1331,广州空港发布,杨晓晖,行业,https://mp.weixin.qq.com/s/9szoCO9Ny0XPiY9OH0nyNw
1611,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/teroYU2O_g8BLuiTljtO0Q
3359,高楼镜,丁俊峰,地市级,https://mp.weixin.qq.com/s/gbJP6jNsx6MBoZp-N3b0wA
1238,知识城ing,丁俊峰,地市级,https://mp.weixin.qq.com/s/BsiPYkQ92hdkovRxjP1e2w
1629,盾构时代,文承聪,行业,https://mp.weixin.qq.com/s/8txVa5Nv_tLqIPNvZQILjQ
2111,象屿港湾,王亚坤,地市级,https://mp.weixin.qq.com/s/OBwKv3aDvKlX2TcR3nhL5g
2572,廉洁翔安,文承聪,地市级,https://mp.weixin.qq.com/s/jZbiRcJEaXkaijn34lmSbQ
2524,梅州v生活,廖继红,地市级,https://mp.weixin.qq.com/s/UJXYDspxx7B5hQdiLzEYtg
1349,房产先生Diary,林玉柱,行业,https://mp.weixin.qq.com/s/eGBBnZptPC549kO3F8Z_2Q
2870,业翔民安,文承聪,地市级,https://mp.weixin.qq.com/s/DKSJiJ9AnVV8TmUl8bzhGg
2598,BOSS说房,刘冠林,行业,https://mp.weixin.qq.com/s/qasWipPFwj7l834SRGOLSw
1109,广东服务助手,杨晓晖,省部级,https://mp.weixin.qq.com/s/wZTNXi3ZmhvNmkwXNRoIHg
1292,厦门市住房和建设局,王亚坤,地市级,https://mp.weixin.qq.com/s/jQvGAB7vh3ADcGGhmysl_A
142,大洋网,沈芳霞,省部级,https://mp.weixin.qq.com/s/pp0bdiuyXOkMKaOoqBEL9Q
2119,翔安乡村振兴,文承聪,地市级,https://mp.weixin.qq.com/s/27GWfdqKd9RXve-c7uiW-A
2838,广州黄埔发布,覃春晖,地市级,https://mp.weixin.qq.com/s?__biz=MzI3NjA1NTk4MQ==&mid=2665194275&idx=1&sn=dfdadc71fcfc969d801496bb16411206&chksm=f1aacb30a6cb1781f35fdc62c3dba33e93710dc220d7506882e525b5f5ddcfb937e4230f5de8&scene=27
2296,广东省住房和城乡建设厅,丁俊峰,省部级,https://mp.weixin.qq.com/s/gY0qSdTmVQGoiCcvXafDoA
2320,广东建设年鉴,丁俊峰,省部级,https://mp.weixin.qq.com/s/N0aY65Vqain_ZmguQ1Rs0Q
573,马来西亚建筑通,赵琥珀,行业,https://mp.weixin.qq.com/s/mqmcCTLsOUU3d2LlTXlMpg
1312,厦门交通,文承聪,地市级,https://mp.weixin.qq.com/s/qX8NNNFWhvQi04uRWQn59g
1313,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/Gyup1LDrcXOzospy8Hfriw
1332,广州基建房产观察,李杰,行业,https://mp.weixin.qq.com/s/eOYAtXgfSpsw2Uhodt7O4A
2511,广州市建筑业联合会,马松涛,地市级,https://mp.weixin.qq.com/s/SpCJq5LwUV-PgfCXejH7og
2484,看黄埔,丁俊峰,地市级,https://mp.weixin.qq.com/s/ex55v6dOJ3TSR6eXCLdiWg
1230,花都论坛,杨晓晖,地市级,https://mp.weixin.qq.com/s/aGjiCnh1pBAR0KwmTZZicw
240,南沙全民文化体育综合体,马松涛,地市级,https://mp.weixin.qq.com/s/ydTyvPYt4LPGIFvWmed_uw
2109,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/PCjdJ7cVLB7NtHeYehbNMA
2534,云浮发布,刘芳,地市级,https://mp.weixin.qq.com/s/0O5qMuWJcv9gdK2k76egrw
2043,白云投资,蓝一新,地市级,https://mp.weixin.qq.com/s/8bk0HHh1GsTe7osUgoSxFw
2488,知识城,丁俊峰,地市级,https://mp.weixin.qq.com/s/J3cO334y0LtKlx94EPAtHw
3254,广州住博会,沈芳霞,地市级,https://mp.weixin.qq.com/s/d5vZax61M0Cfngj9X-SpdQ
1338,GBA湾区资讯站,杨晓晖,行业,https://mp.weixin.qq.com/s/YYrSvGOcFj2SaYLUjFDBIQ
1281,客家平远,伍学铁,地市级,https://mp.weixin.qq.com/s/sAv-4CBZVpNydEtQ3y8yAA
737,广州市建筑业联合会,欧贻杰,行业,https://mp.weixin.qq.com/s/YIlJUmva97T2MD7aYoxubw
2804,知识城ing,覃春晖,地市级,https://mp.weixin.qq.com/s?search_click_id=17931792543295067923-1724198036307-8415011574&__biz=MzIxODExMTEyNQ==&mid=2648846471&idx=3&sn=46f3a8bba3a0f6cf356123b3034345f7&chksm=8efe4991f9655c3465e5b59258653fe06f6eb14ed02110c53912f1c83ba18379d1529d376489&clicktime=1724198036&enterid=1724198036&subscene=0&ascene=65&devicetype=iOS17.5&version=18003239&nettype=WIFI&abtest_cookie=AAACAA%3D%3D&lang=zh_CN&countrycode=CN&fontScale=100&exportkey=n_ChQIAhIQ0YeAH1%2B0%2FCPsPcJ3p7EpLRLYAQIE97dBBAEAAAAAACgRL8tE1UAAAAAOpnltbLcz9gKNyK89dVj0hqR1hE0QK7DYb3rrSEp8EXZdzl41%2F9suHAgD0WcStuBHoENVvpNUTJ9uMyUSHnFg4MQNFwIv6VhdmY%2B3smUxaE6GUNoQkXvcU3QWwKQx01ptStYSz7cMmrLCn3JfYMDTnnw4Fjpur3CS0NRpHLPN6I1kfPxNjRDmCrgIHqfmltDsYbzlrx4mtvZbiWvPG22bAGh9uADP5Gryd93GZAPXE9S67sJQY6tz5b3Lfy4y0C6SXA%3D%3D&pass_ticket=tMDcTk4kDLvjdos8HoLihlWq32qouaNfD5%2Bn36MXjtLHhgMI7oKraX9J%2Fk8GSMmh&wx_header=3
2813,广州黄埔发布,刘冠林,地市级,https://mp.weixin.qq.com/s/zDaFJehW7Va7TedzpOTlOQ
2914,空天界,文承聪,行业,https://mp.weixin.qq.com/s/5uDZwyRb9PBy1JkZzqNFCg
3411,城壹宜居,廖文斌,地市级,https://mp.weixin.qq.com/s/_uNq0NVla1b6AoClS29pHQ
2891,卫企协绿色医疗建筑建材分会,刘冠林,行业,https://mp.weixin.qq.com/s/mOb39byCqs6b-hAbl2lcRw
295,世界建筑设计联盟,"刁琢
安琼",行业,https://mp.weixin.qq.com/s/-lCvjWLx7_rtRz_3ehr1NA
709,广州日报,姚瑞哲,地市级,https://mp.weixin.qq.com/s/6WsayDR4vVQtPiLVhmFUHw
403,广东发布,马松涛,省部级,https://mp.weixin.qq.com/s/lA6cMer2Hz-gRh2q416o2w
1296,翔安政务,王亚坤,地市级,https://mp.weixin.qq.com/s/MMDTBRUNdn6KAL5sPD3yow
2607,广州建筑装饰集团有限公司,李杰,行业,https://mp.weixin.qq.com/s/y1-d6DvSwJiYmzbdF0fh1g
936,知识城,丁高洁,地市级,https://mp.weixin.qq.com/s/W5H3hFUXlWEcOdGUtsK_wQ
1219,知识城周边事,姚瑞哲,地市级,https://mp.weixin.qq.com/s/n-oSyPebHLKSLIpyP1c07w
2882,宏达建投,覃春晖,行业,https://mp.weixin.qq.com/s?search_click_id=10347437671185545497-1724197928450-1547681518&__biz=MzA5MTEyNzkxNA==&mid=2685320531&idx=1&sn=f9116e1a0b8e218d57bab958893df0f3&chksm=b4c3813e0ca7da994e9eec598778f1444d80cf2d28f771e11bb6af27425346f7984845be7432&clicktime=1724197928&enterid=1724197928&subscene=0&ascene=65&devicetype=iOS17.5&version=18003239&nettype=WIFI&abtest_cookie=AAACAA%3D%3D&lang=zh_CN&countrycode=CN&fontScale=100&exportkey=n_ChQIAhIQgW30jvL9CWB2MXhZStNilRLYAQIE97dBBAEAAAAAANqEDr30k4wAAAAOpnltbLcz9gKNyK89dVj06k452OXxWZ1WRIbEv5oloLAPEhDKVQ6ymch%2BxJEWqe7MijeViYCF4CF9OckcAb2aBGOLk7rjvHBASRU8ymk%2FXR5HoVRntJUnVgorNRj%2FajYG4KmqlvjeXebLDehiQmuNXg%2BFbmucJ0NQxSAK%2BTcKF1pztDMyaC8DtL%2BIMX3yxW1iALjKdZKnZC3e%2BkVadjgiMMmt8ww5Z9tfcZNUxkMs0k90eijYH3qzt%2BGXQ1oMVqUUnA%3D%3D&pass_ticket=EXDtC67o%2Fx3001STlb4x2KRiVRYN5%2Bx1u4DhyasJWQGDxSGeJ4yFA%2BhNaNqZqPDB&wx_header=3
2614,产业建管,沈芳霞,行业,https://mp.weixin.qq.com/s/fHfVTvUOuxqJFZlXu-GPvA
2713,广东建筑业,丁俊峰,省部级,https://mp.weixin.qq.com/s/n8pcFMlhXgklCB9_Ei0UxQ
1351,广州交正公司,杨晓晖,行业,https://mp.weixin.qq.com/s/8TmwSkGHy9YYD-_veLPN7Q
2831,广州市建筑节能科技协会,刘冠林,地市级,https://mp.weixin.qq.com/s/s4sEgu3UnShS7-Ppji3WsQ
2898,产业建管,沈芳霞,行业,https://mp.weixin.qq.com/s/fHfVTvUOuxqJFZlXu-GPvA
2840,珠海发布,刘楚逸,地市级,https://mp.weixin.qq.com/s/8rTWKiXFRWX-0crYHOVNeQ
3324,在湾区,张泽,地市级,https://mp.weixin.qq.com/s/WxakWMz-bU3zSTx-mxYBSw
